date_time,maxtempC,mintempC,uvIndex,DewPointC,FeelsLikeC,HeatIndexC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,weatherDesc,location
2020-07-17 21:00:00,41,31,8,19,42,42,12,1,33,0.0,997,39,10,222,10,Clear,islamabad
2020-07-18 00:00:00,41,33,9,21,39,39,9,2,43,0.0,999,35,10,248,8,Partly cloudy,islamabad
2020-07-18 03:00:00,41,33,9,20,38,38,8,30,45,0.1,1000,34,10,44,6,Patchy rain possible,islamabad
2020-07-18 06:00:00,41,33,9,19,35,35,5,86,44,0.6,1001,33,10,61,4,Patchy rain possible,islamabad
2020-07-18 09:00:00,41,33,9,18,38,38,7,87,36,1.4,1001,36,9,127,5,Patchy rain possible,islamabad
2020-07-18 12:00:00,41,33,9,18,42,42,13,62,29,1.1,1000,39,9,245,10,Partly cloudy,islamabad
2020-07-18 15:00:00,41,33,9,17,43,43,16,9,25,0.0,998,41,10,274,14,Partly cloudy,islamabad
2020-07-18 18:00:00,41,33,9,17,44,44,14,5,26,0.0,997,41,10,298,12,Clear,islamabad
2020-07-18 21:00:00,41,33,9,20,44,44,8,1,32,0.0,998,40,10,226,7,Partly cloudy,islamabad
2020-07-19 00:00:00,41,31,8,17,36,36,16,30,36,0.4,1000,35,10,48,10,Patchy rain possible,islamabad
2020-07-19 03:00:00,41,31,8,18,34,34,18,78,45,1.8,999,32,8,49,10,Moderate or heavy rain shower,islamabad
2020-07-19 06:00:00,41,31,8,19,34,34,19,76,50,2.5,999,31,8,53,12,Patchy rain possible,islamabad
2020-07-19 09:00:00,41,31,8,19,38,38,16,70,38,1.0,999,36,9,95,12,Patchy rain possible,islamabad
2020-07-19 12:00:00,41,31,8,18,43,43,10,53,28,0.7,997,40,9,201,8,Partly cloudy,islamabad
2020-07-19 15:00:00,41,31,8,17,44,44,14,13,24,0.0,995,41,10,276,12,Partly cloudy,islamabad
2020-07-19 18:00:00,41,31,8,17,42,42,18,4,26,0.0,993,40,10,204,15,Partly cloudy,islamabad
2020-07-19 21:00:00,41,31,8,18,39,39,16,31,32,0.0,994,37,10,30,12,Patchy rain possible,islamabad
2020-07-20 00:00:00,39,31,8,19,36,36,24,76,43,0.2,995,33,10,63,15,Patchy rain possible,islamabad
2020-07-20 03:00:00,39,31,8,19,33,33,28,83,49,0.5,994,31,10,72,17,Patchy rain possible,islamabad
2020-07-20 06:00:00,39,31,8,19,33,33,21,82,51,0.8,995,31,9,85,15,Moderate rain at times,islamabad
2020-07-20 09:00:00,39,31,8,19,37,37,19,78,41,0.5,995,35,10,120,16,Moderate rain at times,islamabad
2020-07-20 12:00:00,39,31,8,20,42,42,21,67,35,0.4,994,38,10,141,17,Thundery outbreaks possible,islamabad
2020-07-20 15:00:00,39,31,8,19,43,43,15,61,32,0.0,992,39,9,136,13,Thundery outbreaks possible,islamabad
2020-07-20 18:00:00,39,31,8,20,42,42,17,86,40,0.4,991,38,9,112,13,Patchy rain possible,islamabad
2020-07-20 21:00:00,39,31,8,21,39,39,30,82,58,1.1,993,36,9,108,22,Patchy rain possible,islamabad
2020-07-21 00:00:00,33,27,6,22,33,33,21,75,69,0.2,996,31,10,113,17,Patchy rain possible,islamabad
2020-07-21 03:00:00,33,27,6,21,31,31,18,74,67,1.3,997,28,9,138,13,Moderate or heavy rain shower,islamabad
2020-07-21 06:00:00,33,27,6,21,29,29,23,76,69,3.6,998,27,7,136,14,Moderate or heavy rain shower,islamabad
2020-07-21 09:00:00,33,27,6,19,28,28,32,85,63,4.6,1000,27,7,77,18,Moderate or heavy rain shower,islamabad
2020-07-21 12:00:00,33,27,6,18,30,30,40,81,52,4.5,1002,29,8,80,22,Patchy rain possible,islamabad
2020-07-21 15:00:00,33,27,6,17,34,34,18,87,39,0.1,1001,33,10,103,15,Patchy rain possible,islamabad
2020-07-21 18:00:00,33,27,6,17,34,34,13,61,40,0.1,1000,33,10,126,12,Partly cloudy,islamabad
2020-07-21 21:00:00,33,27,6,18,32,32,11,7,49,0.0,1001,30,10,97,9,Partly cloudy,islamabad
2020-07-22 00:00:00,35,26,7,21,29,29,12,81,68,1.3,1003,27,8,70,9,Moderate or heavy rain shower,islamabad
2020-07-22 03:00:00,35,26,7,20,28,28,12,86,70,3.5,1003,26,7,141,7,Moderate or heavy rain shower,islamabad
2020-07-22 06:00:00,35,26,7,20,29,29,8,85,65,2.7,1003,27,8,336,5,Patchy rain possible,islamabad
2020-07-22 09:00:00,35,26,7,18,32,32,7,58,49,0.1,1003,30,10,291,6,Partly cloudy,islamabad
2020-07-22 12:00:00,35,26,7,17,35,35,12,8,38,0.0,1002,34,10,284,10,Partly cloudy,islamabad
2020-07-22 15:00:00,35,26,7,17,37,37,11,10,34,0.0,1000,35,10,279,10,Partly cloudy,islamabad
2020-07-22 18:00:00,35,26,7,18,37,37,8,8,37,0.0,999,35,10,197,6,Partly cloudy,islamabad
2020-07-22 21:00:00,35,26,7,19,35,35,7,4,44,0.0,999,33,10,19,6,Partly cloudy,islamabad
2020-07-23 00:00:00,38,29,9,19,33,33,10,5,49,0.0,1000,31,10,58,7,Partly cloudy,islamabad
2020-07-23 03:00:00,38,29,9,18,30,30,15,7,50,0.0,999,29,10,67,10,Partly cloudy,islamabad
2020-07-23 06:00:00,38,29,9,17,31,31,13,10,48,0.0,1000,30,10,76,9,Partly cloudy,islamabad
2020-07-23 09:00:00,38,29,9,18,35,35,10,8,39,0.0,1000,34,10,133,9,Partly cloudy,islamabad
2020-07-23 12:00:00,38,29,9,17,38,38,9,15,31,0.0,1000,37,10,231,8,Partly cloudy,islamabad
2020-07-23 15:00:00,38,29,9,16,40,40,9,27,27,0.0,999,38,10,248,8,Partly cloudy,islamabad
2020-07-23 18:00:00,38,29,9,17,40,40,6,15,29,0.0,999,38,10,176,5,Partly cloudy,islamabad
2020-07-23 21:00:00,38,29,9,18,37,37,8,5,36,0.0,1000,35,10,33,6,Partly cloudy,islamabad
2020-07-24 00:00:00,40,31,9,19,35,35,15,6,43,0.0,1001,33,10,70,10,Partly cloudy,islamabad
2020-07-24 03:00:00,40,31,9,18,32,32,19,13,45,0.0,1002,31,10,75,12,Partly cloudy,islamabad
2020-07-24 06:00:00,40,31,9,18,33,33,19,34,45,0.4,1003,32,10,81,12,Patchy rain possible,islamabad
2020-07-24 09:00:00,40,31,9,19,38,38,10,72,38,1.1,1004,35,9,139,8,Patchy rain possible,islamabad
2020-07-24 12:00:00,40,31,9,18,41,41,9,58,31,0.7,1003,38,9,242,7,Partly cloudy,islamabad
2020-07-24 15:00:00,40,31,9,17,42,42,12,23,27,0.0,1001,40,10,263,10,Partly cloudy,islamabad
2020-07-24 18:00:00,40,31,9,17,41,41,11,13,28,0.0,1001,39,10,299,9,Partly cloudy,islamabad
2020-07-24 21:00:00,40,31,9,17,37,37,12,11,33,0.0,1001,36,10,254,8,Partly cloudy,islamabad
2020-07-25 00:00:00,40,32,9,17,34,34,16,9,37,0.0,1004,33,10,72,10,Partly cloudy,islamabad
2020-07-25 03:00:00,40,32,9,16,32,32,19,16,40,0.0,1004,32,10,85,12,Partly cloudy,islamabad
2020-07-25 06:00:00,40,32,9,17,33,33,15,19,40,0.0,1005,32,10,101,12,Partly cloudy,islamabad
2020-07-25 09:00:00,40,32,9,18,36,36,14,16,38,0.0,1006,34,10,124,13,Partly cloudy,islamabad
2020-07-25 12:00:00,40,32,9,17,40,40,12,19,31,0.0,1005,38,10,170,10,Partly cloudy,islamabad
2020-07-25 15:00:00,40,32,9,16,42,42,7,23,26,0.0,1003,40,10,244,6,Partly cloudy,islamabad
2020-07-25 18:00:00,40,32,9,17,41,41,6,12,27,0.0,1002,39,10,194,5,Partly cloudy,islamabad
2020-07-25 21:00:00,40,32,9,18,39,39,10,6,34,0.0,1002,36,10,22,7,Partly cloudy,islamabad
2020-07-26 00:00:00,40,31,9,17,35,35,14,7,38,0.0,1003,34,10,73,9,Partly cloudy,islamabad
2020-07-26 03:00:00,40,31,9,17,33,33,19,11,41,0.0,1004,32,10,83,12,Partly cloudy,islamabad
2020-07-26 06:00:00,40,31,9,18,33,33,21,15,45,0.0,1005,31,10,107,15,Partly cloudy,islamabad
2020-07-26 09:00:00,40,31,9,19,36,36,15,16,43,0.0,1006,34,10,128,13,Partly cloudy,islamabad
2020-07-26 12:00:00,40,31,9,19,40,40,10,19,34,0.0,1004,37,10,187,9,Partly cloudy,islamabad
2020-07-26 15:00:00,40,31,9,17,42,42,8,24,27,0.0,1002,40,10,259,7,Partly cloudy,islamabad
2020-07-26 18:00:00,40,31,9,18,42,42,5,20,29,0.0,1001,39,10,216,4,Partly cloudy,islamabad
2020-07-26 21:00:00,40,31,9,19,39,39,4,10,35,0.0,1001,36,10,108,3,Partly cloudy,islamabad
2020-07-27 00:00:00,39,32,8,19,36,36,9,41,41,0.0,1002,34,10,69,5,Patchy rain possible,islamabad
2020-07-27 03:00:00,39,32,8,19,34,34,14,80,46,0.4,1002,32,10,67,9,Patchy rain possible,islamabad
2020-07-27 06:00:00,39,32,8,20,34,34,10,76,49,0.7,1002,32,9,70,8,Patchy rain possible,islamabad
2020-07-27 09:00:00,39,32,8,20,38,38,10,72,42,0.4,1002,35,9,103,8,Patchy rain possible,islamabad
2020-07-27 12:00:00,39,32,8,18,41,41,9,65,31,0.3,1001,38,9,201,8,Partly cloudy,islamabad
2020-07-27 15:00:00,39,32,8,18,42,42,9,37,29,0.0,999,39,10,263,8,Partly cloudy,islamabad
2020-07-27 18:00:00,39,32,8,18,42,42,8,19,30,0.0,998,39,10,213,6,Partly cloudy,islamabad
2020-07-27 21:00:00,39,32,8,18,38,38,17,33,37,0.1,999,35,10,76,11,Patchy rain possible,islamabad
2020-07-28 00:00:00,41,29,8,20,34,34,23,75,50,0.6,1000,32,10,64,14,Patchy rain possible,islamabad
2020-07-28 03:00:00,41,29,8,20,32,32,28,82,57,2.0,1000,30,8,58,16,Moderate or heavy rain shower,islamabad
2020-07-28 06:00:00,41,29,8,20,32,32,30,73,58,2.6,1000,29,8,63,18,Patchy rain possible,islamabad
2020-07-28 09:00:00,41,29,8,21,36,36,25,71,49,2.1,1001,33,9,81,17,Patchy rain possible,islamabad
2020-07-28 12:00:00,41,29,8,20,42,42,14,56,36,1.5,1000,38,9,144,10,Partly cloudy,islamabad
2020-07-28 15:00:00,41,29,8,19,44,44,5,23,29,0.0,998,40,10,217,5,Partly cloudy,islamabad
2020-07-28 18:00:00,41,29,8,18,43,43,9,12,30,0.0,997,41,10,196,6,Partly cloudy,islamabad
2020-07-28 21:00:00,41,29,8,20,41,41,17,10,42,0.0,998,39,10,67,11,Partly cloudy,islamabad
2020-07-29 00:00:00,41,31,8,19,35,35,26,35,46,0.1,998,33,10,65,14,Patchy rain possible,islamabad
2020-07-29 03:00:00,41,31,8,19,33,33,25,84,51,0.7,998,31,10,72,14,Patchy rain possible,islamabad
2020-07-29 06:00:00,41,31,8,20,33,33,21,77,55,1.3,999,31,9,89,13,Moderate rain at times,islamabad
2020-07-29 09:00:00,41,31,8,21,39,39,14,80,45,0.6,999,35,10,120,12,Moderate rain at times,islamabad
2020-07-29 12:00:00,41,31,8,20,43,43,11,62,33,0.4,998,39,10,170,9,Partly cloudy,islamabad
2020-07-29 15:00:00,41,31,8,18,44,44,12,15,26,0.0,997,41,10,219,10,Partly cloudy,islamabad
2020-07-29 18:00:00,41,31,8,18,44,44,9,8,28,0.0,996,40,10,273,8,Partly cloudy,islamabad
2020-07-29 21:00:00,41,31,8,20,41,41,6,6,37,0.0,998,37,10,264,4,Partly cloudy,islamabad
2020-07-30 00:00:00,41,31,8,19,37,37,19,27,43,0.1,999,34,10,80,12,Patchy rain possible,islamabad
2020-07-30 03:00:00,41,31,8,20,34,34,21,72,52,0.8,999,31,10,76,13,Patchy rain possible,islamabad
2020-07-30 06:00:00,41,31,8,21,34,34,17,78,55,1.3,1000,31,9,95,12,Moderate rain at times,islamabad
2020-07-30 09:00:00,41,31,8,21,38,38,16,82,47,0.6,1001,34,10,127,13,Patchy rain possible,islamabad
2020-07-30 12:00:00,41,31,8,20,43,43,14,64,36,0.5,1000,38,9,165,12,Partly cloudy,islamabad
2020-07-30 15:00:00,41,31,8,19,44,44,12,22,28,0.0,998,41,10,231,10,Partly cloudy,islamabad
2020-07-30 18:00:00,41,31,8,18,43,43,10,14,29,0.0,997,40,10,222,9,Partly cloudy,islamabad
2020-07-30 21:00:00,41,31,8,20,39,39,14,16,40,0.0,998,36,10,121,10,Partly cloudy,islamabad
2020-07-31 00:00:00,37,29,7,22,35,35,15,38,56,0.2,1000,31,10,108,10,Patchy rain possible,islamabad
2020-07-31 03:00:00,37,29,7,22,33,33,18,76,64,1.5,1000,30,8,103,13,Moderate or heavy rain shower,islamabad
2020-07-31 06:00:00,37,29,7,23,32,32,21,84,71,2.8,1001,29,8,88,13,Light rain shower,islamabad
2020-07-31 09:00:00,37,29,7,23,35,35,15,80,65,1.8,1001,30,10,116,11,Patchy rain possible,islamabad
2020-07-31 12:00:00,37,29,7,22,39,39,13,82,51,1.5,1000,34,9,134,9,Patchy rain possible,islamabad
2020-07-31 15:00:00,37,29,7,21,43,43,8,71,40,0.1,998,37,10,137,7,Patchy rain possible,islamabad
2020-07-31 18:00:00,37,29,7,21,42,42,14,52,42,0.1,996,37,10,88,9,Partly cloudy,islamabad
2020-07-31 21:00:00,37,29,7,21,37,37,26,17,51,0.0,997,33,10,68,15,Partly cloudy,islamabad
2020-08-01 00:00:00,37,28,7,22,33,33,21,74,64,3.0,1000,30,7,67,11,Torrential rain shower,islamabad
2020-08-01 03:00:00,37,28,7,23,31,31,19,76,75,10.4,1000,28,3,61,9,Torrential rain shower,islamabad
2020-08-01 06:00:00,37,28,7,23,31,31,23,80,74,11.6,1001,28,4,75,11,Moderate or heavy rain shower,islamabad
2020-08-01 09:00:00,37,28,7,23,35,35,23,79,62,6.1,1001,31,7,121,12,Moderate or heavy rain shower,islamabad
2020-08-01 12:00:00,37,28,7,22,40,40,21,80,48,4.2,1001,35,8,143,12,Patchy rain possible,islamabad
2020-08-01 15:00:00,37,28,7,22,43,43,10,87,44,0.1,999,37,10,140,9,Patchy rain possible,islamabad
2020-08-01 18:00:00,37,28,7,22,42,42,13,58,46,0.1,997,36,10,92,10,Partly cloudy,islamabad
2020-08-01 21:00:00,37,28,7,22,37,37,20,9,53,0.0,998,33,10,54,13,Partly cloudy,islamabad
2020-08-02 00:00:00,39,29,8,22,34,34,16,80,59,0.7,1000,31,10,56,10,Patchy rain possible,islamabad
2020-08-02 03:00:00,39,29,8,22,32,32,15,81,65,2.2,999,29,8,67,9,Moderate or heavy rain shower,islamabad
2020-08-02 06:00:00,39,29,8,22,33,33,9,87,63,2.4,999,30,8,64,6,Patchy rain possible,islamabad
2020-08-02 09:00:00,39,29,8,22,38,38,6,81,52,1.1,999,33,9,96,5,Patchy light rain with thunder,islamabad
2020-08-02 12:00:00,39,29,8,22,43,43,6,56,42,0.7,998,37,10,155,5,Partly cloudy,islamabad
2020-08-02 15:00:00,39,29,8,22,46,46,5,7,37,0.0,996,39,10,164,4,Partly cloudy,islamabad
2020-08-02 18:00:00,39,29,8,22,45,45,6,5,39,0.0,994,39,10,125,5,Partly cloudy,islamabad
2020-08-02 21:00:00,39,29,8,23,41,41,10,3,48,0.0,994,35,10,32,8,Clear,islamabad
2020-08-03 00:00:00,39,30,8,22,37,37,14,29,54,0.1,995,32,10,48,9,Patchy rain possible,islamabad
2020-08-03 03:00:00,39,30,8,21,33,33,17,80,57,0.7,994,30,10,48,10,Patchy rain possible,islamabad
2020-08-03 06:00:00,39,30,8,21,33,33,15,78,58,1.3,994,30,9,63,9,Patchy rain possible,islamabad
2020-08-03 09:00:00,39,30,8,22,38,38,10,76,49,0.4,994,34,10,107,9,Patchy rain possible,islamabad
2020-08-03 12:00:00,39,30,8,21,42,42,10,58,39,0.3,993,37,10,144,8,Partly cloudy,islamabad
2020-08-03 15:00:00,39,30,8,21,44,44,5,24,34,0.0,992,39,10,124,5,Thundery outbreaks possible,islamabad
2020-08-03 18:00:00,39,30,8,21,43,43,9,18,37,0.0,990,38,9,58,6,Partly cloudy,islamabad
2020-08-03 21:00:00,39,30,8,21,39,39,20,5,45,0.0,991,35,10,58,13,Partly cloudy,islamabad
2020-08-04 00:00:00,40,30,9,22,34,34,23,61,59,0.9,993,31,9,47,13,Partly cloudy,islamabad
2020-08-04 03:00:00,40,30,9,21,33,33,13,33,58,0.0,992,30,10,61,8,Patchy rain possible,islamabad
2020-08-04 06:00:00,40,30,9,20,33,33,10,87,55,0.5,993,31,10,68,7,Patchy rain possible,islamabad
2020-08-04 09:00:00,40,30,9,21,38,38,8,80,46,1.2,993,34,9,64,6,Patchy light rain with thunder,islamabad
2020-08-04 12:00:00,40,30,9,21,43,43,5,54,36,0.9,992,38,10,155,4,Partly cloudy,islamabad
2020-08-04 15:00:00,40,30,9,19,44,44,5,10,29,0.0,991,40,10,300,4,Partly cloudy,islamabad
2020-08-04 18:00:00,40,30,9,19,42,42,10,7,32,0.0,991,39,10,222,8,Partly cloudy,islamabad
2020-08-04 21:00:00,40,30,9,19,38,38,17,4,40,0.0,991,35,10,31,10,Partly cloudy,islamabad
2020-08-05 00:00:00,41,30,8,19,35,35,21,30,46,0.1,993,32,10,52,12,Patchy rain possible,islamabad
2020-08-05 03:00:00,41,30,8,19,32,32,23,85,51,0.9,993,30,10,51,12,Patchy rain possible,islamabad
2020-08-05 06:00:00,41,30,8,20,33,33,20,85,52,1.3,994,31,9,48,11,Patchy rain possible,islamabad
2020-08-05 09:00:00,41,30,8,20,40,40,9,82,41,0.2,995,36,10,68,7,Patchy rain possible,islamabad
2020-08-05 12:00:00,41,30,8,19,44,44,5,62,30,0.1,994,40,10,176,5,Partly cloudy,islamabad
2020-08-05 15:00:00,41,30,8,18,45,45,10,4,27,0.0,993,41,10,322,9,Sunny,islamabad
2020-08-05 18:00:00,41,30,8,19,43,43,16,0,31,0.0,993,39,10,332,14,Clear,islamabad
2020-08-05 21:00:00,41,30,8,19,39,39,14,0,37,0.0,993,36,10,246,11,Clear,islamabad
2020-08-06 00:00:00,41,31,9,19,35,35,21,2,44,0.0,997,33,10,60,12,Partly cloudy,islamabad
2020-08-06 03:00:00,41,31,9,18,33,33,25,5,46,0.0,998,31,10,77,13,Partly cloudy,islamabad
2020-08-06 06:00:00,41,31,9,19,34,34,20,7,46,0.0,999,32,10,91,13,Partly cloudy,islamabad
2020-08-06 09:00:00,41,31,9,21,40,40,14,9,43,0.0,1000,36,10,119,12,Partly cloudy,islamabad
2020-08-06 12:00:00,41,31,9,21,44,44,10,10,36,0.0,999,39,10,167,8,Partly cloudy,islamabad
2020-08-06 15:00:00,41,31,9,19,45,45,4,12,29,0.0,997,41,10,254,3,Partly cloudy,islamabad
2020-08-06 18:00:00,41,31,9,19,44,44,9,4,30,0.0,995,40,10,214,7,Clear,islamabad
2020-08-06 21:00:00,41,31,9,21,42,42,12,0,38,0.0,996,37,10,29,9,Clear,islamabad
2020-08-07 00:00:00,37,31,8,21,37,37,12,16,50,0.0,1000,33,10,110,9,Partly cloudy,islamabad
2020-08-07 03:00:00,37,31,8,21,33,33,18,38,56,0.0,1001,31,10,103,12,Partly cloudy,islamabad
2020-08-07 06:00:00,37,31,8,21,34,34,19,22,56,0.0,1002,31,10,114,15,Partly cloudy,islamabad
2020-08-07 09:00:00,37,31,8,22,38,38,19,22,51,0.0,1003,33,10,139,17,Partly cloudy,islamabad
2020-08-07 12:00:00,37,31,8,22,41,41,14,51,45,0.1,1002,36,10,163,12,Patchy rain possible,islamabad
2020-08-07 15:00:00,37,31,8,22,42,42,10,68,42,0.1,1000,37,9,161,8,Partly cloudy,islamabad
2020-08-07 18:00:00,37,31,8,22,41,41,13,22,47,0.0,999,36,10,107,11,Partly cloudy,islamabad
2020-08-07 21:00:00,37,31,8,23,38,38,13,13,56,0.0,999,33,10,95,10,Partly cloudy,islamabad
2020-08-08 00:00:00,37,30,7,23,36,36,10,33,61,0.0,1000,32,10,116,8,Cloudy,islamabad
2020-08-08 03:00:00,37,30,7,23,35,35,12,59,65,0.3,1000,31,10,92,9,Light rain shower,islamabad
2020-08-08 06:00:00,37,30,7,24,35,35,11,52,70,0.8,1000,30,10,89,8,Light rain shower,islamabad
2020-08-08 09:00:00,37,30,7,24,36,36,9,65,66,1.0,1000,31,10,106,7,Patchy rain possible,islamabad
2020-08-08 12:00:00,37,30,7,24,40,40,8,85,56,1.4,999,34,9,98,6,Patchy rain possible,islamabad
2020-08-08 15:00:00,37,30,7,24,45,45,5,84,46,1.1,997,37,9,97,4,Patchy rain possible,islamabad
2020-08-08 18:00:00,37,30,7,24,44,44,6,64,48,0.7,995,36,9,123,5,Partly cloudy,islamabad
2020-08-08 21:00:00,37,30,7,23,39,39,12,24,56,0.0,996,33,10,92,8,Partly cloudy,islamabad
2020-08-09 00:00:00,36,29,7,23,35,35,17,76,66,3.0,997,30,7,86,10,Torrential rain shower,islamabad
2020-08-09 03:00:00,36,29,7,24,33,33,25,75,75,8.7,997,29,3,75,12,Torrential rain shower,islamabad
2020-08-09 06:00:00,36,29,7,24,33,33,25,72,73,7.8,997,29,5,85,13,Patchy rain possible,islamabad
2020-08-09 09:00:00,36,29,7,24,37,37,17,81,66,4.2,998,31,7,129,11,Torrential rain shower,islamabad
2020-08-09 12:00:00,36,29,7,24,42,42,10,83,56,6.5,997,35,4,126,5,Moderate or heavy rain shower,islamabad
2020-08-09 15:00:00,36,29,7,24,44,44,7,73,51,2.9,995,36,7,63,4,Moderate or heavy rain shower,islamabad
2020-08-09 18:00:00,36,29,7,25,41,41,10,71,60,2.3,994,34,8,118,7,Patchy rain possible,islamabad
2020-08-09 21:00:00,36,29,7,24,37,37,14,74,66,1.3,995,31,9,97,9,Patchy rain possible,islamabad
2020-08-10 00:00:00,36,29,7,23,35,35,17,83,62,1.1,997,31,9,71,10,Moderate or heavy rain shower,islamabad
2020-08-10 03:00:00,36,29,7,23,33,33,22,74,70,4.0,997,29,7,64,13,Moderate or heavy rain shower,islamabad
2020-08-10 06:00:00,36,29,7,23,33,33,22,78,69,4.3,997,29,8,77,13,Patchy rain possible,islamabad
2020-08-10 09:00:00,36,29,7,23,39,39,15,74,58,2.4,998,33,8,119,10,Moderate or heavy rain shower,islamabad
2020-08-10 12:00:00,36,29,7,24,43,43,11,79,50,3.6,997,36,7,145,6,Moderate or heavy rain shower,islamabad
2020-08-10 15:00:00,36,29,7,24,43,43,11,74,51,3.7,996,36,7,78,6,Moderate or heavy rain shower,islamabad
2020-08-10 18:00:00,36,29,7,24,40,40,23,81,60,2.9,995,33,8,85,13,Patchy rain possible,islamabad
2020-08-10 21:00:00,36,29,7,24,36,36,23,86,67,0.4,996,31,10,78,13,Patchy rain possible,islamabad
2020-08-11 00:00:00,35,28,7,22,33,33,20,79,66,1.1,999,29,9,78,12,Patchy rain possible,islamabad
2020-08-11 03:00:00,35,28,7,23,32,32,19,77,72,4.2,999,28,7,67,10,Torrential rain shower,islamabad
2020-08-11 06:00:00,35,28,7,24,31,31,20,84,78,9.5,999,28,3,68,9,Torrential rain shower,islamabad
2020-08-11 09:00:00,35,28,7,24,35,35,24,82,71,9.9,999,30,3,105,11,Torrential rain shower,islamabad
2020-08-11 12:00:00,35,28,7,25,40,40,25,87,62,8.5,998,33,4,136,13,Moderate or heavy rain shower,islamabad
2020-08-11 15:00:00,35,28,7,25,42,42,14,86,57,2.9,997,35,7,142,9,Moderate or heavy rain shower,islamabad
2020-08-11 18:00:00,35,28,7,25,41,41,11,80,60,2.2,996,34,8,131,7,Patchy rain possible,islamabad
2020-08-11 21:00:00,35,28,7,25,37,37,12,74,69,0.4,997,31,10,92,9,Light rain shower,islamabad
2020-08-12 00:00:00,36,28,7,24,34,34,12,78,70,1.7,998,30,8,84,7,Moderate or heavy rain shower,islamabad
2020-08-12 03:00:00,36,28,7,24,32,32,10,85,79,4.7,998,28,6,117,5,Torrential rain shower,islamabad
2020-08-12 06:00:00,36,28,7,24,32,32,17,82,78,6.1,997,28,4,82,9,Moderate or heavy rain shower,islamabad
2020-08-12 09:00:00,36,28,7,24,37,37,15,73,68,4.1,998,31,7,118,9,Moderate or heavy rain shower,islamabad
2020-08-12 12:00:00,36,28,7,25,42,42,16,77,58,4.9,997,34,8,143,8,Patchy rain possible,islamabad
2020-08-12 15:00:00,36,28,7,24,45,45,5,80,51,0.9,996,36,9,118,4,Patchy rain possible,islamabad
2020-08-12 18:00:00,36,28,7,25,44,44,9,59,55,0.6,995,35,9,98,6,Partly cloudy,islamabad
2020-08-12 21:00:00,36,28,7,24,38,38,19,34,63,0.2,996,32,10,72,12,Patchy rain possible,islamabad
2020-08-13 00:00:00,37,29,7,23,34,34,22,72,67,1.6,997,30,8,64,12,Moderate or heavy rain shower,islamabad
2020-08-13 03:00:00,37,29,7,24,33,33,22,76,74,4.1,997,29,7,79,12,Moderate or heavy rain shower,islamabad
2020-08-13 06:00:00,37,29,7,24,33,33,17,75,74,3.8,996,29,8,99,10,Patchy rain possible,islamabad
2020-08-13 09:00:00,37,29,7,24,38,38,12,75,64,0.7,997,32,9,125,9,Patchy rain possible,islamabad
2020-08-13 12:00:00,37,29,7,24,43,43,12,59,54,0.7,995,35,9,153,9,Partly cloudy,islamabad
2020-08-13 15:00:00,37,29,7,24,45,45,9,20,47,0.0,994,37,10,148,8,Partly cloudy,islamabad
2020-08-13 18:00:00,37,29,7,24,43,43,11,15,53,0.0,993,36,10,126,9,Partly cloudy,islamabad
2020-08-13 21:00:00,37,29,7,24,38,38,18,36,63,0.0,995,32,10,119,12,Patchy rain possible,islamabad
2020-08-14 00:00:00,35,27,7,24,34,34,18,82,71,1.3,997,29,9,82,11,Moderate or heavy rain shower,islamabad
2020-08-14 03:00:00,35,27,7,24,32,32,20,88,81,5.3,997,28,6,89,11,Torrential rain shower,islamabad
2020-08-14 06:00:00,35,27,7,24,31,31,26,81,81,6.5,997,27,5,89,13,Patchy rain possible,islamabad
2020-08-14 09:00:00,35,27,7,24,35,35,18,75,70,2.4,998,30,9,118,12,Patchy light rain with thunder,islamabad
2020-08-14 12:00:00,35,27,7,24,40,40,18,72,58,1.6,997,33,10,140,13,Thundery outbreaks possible,islamabad
2020-08-14 15:00:00,35,27,7,24,42,42,11,36,55,0.0,995,35,9,138,9,Partly cloudy,islamabad
2020-08-14 18:00:00,35,27,7,24,41,41,8,17,57,0.0,994,34,10,103,6,Partly cloudy,islamabad
2020-08-14 21:00:00,35,27,7,24,37,37,14,13,65,0.0,995,31,10,92,9,Partly cloudy,islamabad
2020-08-15 00:00:00,35,28,7,23,33,33,15,41,72,0.2,997,29,10,96,10,Patchy rain possible,islamabad
2020-08-15 03:00:00,35,28,7,24,32,32,13,78,77,1.3,996,28,8,82,9,Moderate or heavy rain shower,islamabad
2020-08-15 06:00:00,35,28,7,24,32,32,8,81,78,2.1,996,28,8,85,6,Patchy light rain with thunder,islamabad
2020-08-15 09:00:00,35,28,7,24,36,36,13,86,68,2.4,996,31,9,126,9,Moderate or heavy rain shower,islamabad
2020-08-15 12:00:00,35,28,7,24,40,40,14,79,60,4.1,996,33,8,142,8,Patchy light rain with thunder,islamabad
2020-08-15 15:00:00,35,28,7,24,43,43,8,76,53,0.7,995,35,10,113,6,Patchy light rain with thunder,islamabad
2020-08-15 18:00:00,35,28,7,24,42,42,10,50,57,0.5,994,34,10,116,8,Partly cloudy,islamabad
2020-08-15 21:00:00,35,28,7,24,38,38,15,9,62,0.0,995,32,10,83,10,Partly cloudy,islamabad
2020-08-16 00:00:00,37,29,8,23,34,34,16,17,65,0.0,997,30,10,80,10,Partly cloudy,islamabad
